articleNo,articleName,articleStatus,realEstateTypeCode,realEstateTypeName,articleRealEstateTypeCode,articleRealEstateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,floorInfo,rentPrc,priceChangeState,isPriceModification,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,representativeImgUrl,representativeImgTypeCode,representativeImgThumb,siteImageCount,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrDirectCnt,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpName,cpPcArticleUrl,cpPcArticleBridgeUrl,cpPcArticleLinkUseAtArticleTitleYn,cpPcArticleLinkUseAtCpNameYn,cpMobileArticleUrl,cpMobileArticleLinkUseAtArticleTitleYn,cpMobileArticleLinkUseAtCpNameYn,latitude,longitude,isLocationShow,realtorName,realtorId,tradeCheckedByOwner,isDirectTrade,isInterest,isComplex,detailAddress,detailAddressYn,search_day
2203491313,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,270,SAME,False,"2,700",672,1485,,20220204,,,,0,,"['25년이상', '융자금없는']",공장,1,0.0,"2,700/270","2,700/270",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203491313,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203491313,False,True,37.518676,126.689624,True,드림부동산공인중개사,,False,False,False,False,,N,20220207
2203677323,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,12월 15일,80,SAME,False,"1,000",100,50,북향,20220204,,,,0,"냉난방기,책장,사무실,전용15ㅍ  베란다2ㅍ","['2년이내', '관리비10만원이하', '주차가능', '베란다']",중소형사무실,1,0.0,"1,000/80","1,000/80",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203677323,,False,True,,False,False,37.521784,126.721212,True,모아부동산컨설팅공인,5291588,False,False,False,False,,N,20220207
2203616154,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,3/-,,SAME,False,17억,594,751,,20220204,,,,0,"대지 179, 연면적 227, 주차 편리, 준공업지역",['25년이상'],공장,1,0.0,17억,17억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203616154,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203616154,False,True,37.52186,126.688613,True,신흥공장부동산공인중개사사무소,w5743838,False,False,False,False,,N,20220207
2203554476,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,600,SAME,False,"6,000",2548,661,,20220204,,,,0,"1층 200, 층고6,호이스트3톤1기, 사출, 제관, 머시닝 추천","['25년이상', '융자금없는']",공장,1,0.0,"6,000/600","6,000/600",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203554476,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203554476,False,True,37.521742,126.698426,True,신흥공장부동산공인중개사사무소,w5743838,False,False,False,False,,N,20220207
2202366257,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,MOBL,04월 12일,150,SAME,False,"2,000",185,137,,20220122,,,,0,,"['25년이내', '융자금없는', '역세권', '주차가능']",지식산업센터,1,0.0,"2,000/150","2,000/150",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202366257,,False,True,,False,False,37.517433,126.719434,True,서귀포국제공인중개사사무소,jschbaram73,False,False,False,False,,N,20220207
2202531972,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,A1,매매,OWNER,11월 12일,,SAME,False,4억,228,111,,20220124,,,,0,"역세권 지식산업센터 아주아주귀한 업무시설용도 누구나 매수,임대가능","['4년이내', '역세권']",지식산업센터,1,0.0,4억,4억,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202531972,,False,True,,False,False,37.517708,126.720958,True,공장공인중개사사무소,hns8949,False,False,False,False,,N,20220207
2203393537,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,270,SAME,False,"2,700",672,495,,20220203,,,,0,"1층 150, 동력 40, 층고 3.5, 주차3대","['25년이상', '융자금없는']",공장,1,0.0,"2,700/270","2,700/270",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203393537,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203393537,False,True,37.518676,126.689624,True,신흥공장부동산공인중개사사무소,w5743838,False,False,False,False,,N,20220207
2203348752,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,350,SAME,False,"3,850",9863,363,,20220203,,,,0,"1층 110, 층고4.5, 호이스트 있음, 동력충분, 내부사무실","['25년이내', '융자금없는']",공장,1,0.0,"3,850/350","3,850/350",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203348752,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203348752,False,True,37.520204,126.716919,True,신흥공장부동산공인중개사사무소,w5743838,False,False,False,False,,N,20220207
2203352202,기타,R0,GM,건물,D03,기타,B2,월세,DOC,3/-,500,SAME,False,"5,000",1485,331,,20220203,,,,0,4차선대로접 주차편리한 1층100 위치좋은 매장임대 200도 가능,['10년이내'],기타,1,0.0,"5,000/500","5,000/500",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203352202,,False,True,,False,False,37.522885,126.711574,True,경인공인중개사사무소,jyj11jjj,False,False,False,False,,N,20220207
2203410032,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,4/-,,SAME,False,38억,826,1536,,20220203,,,,0,"대로변 노출좋은 공장,창고 인력수급 용이, 용도변경 가능,신축용지",['25년이상'],공장,1,0.0,38억,38억,industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2203410032,,False,True,http://land.daara.co.kr/n_link.php?UID=2203410032,False,True,37.522276,126.708792,True,가공단부동산공인중개사사무소,,False,False,False,False,,N,20220207
2203329237,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,324,SAME,False,"3,420",9911,446,,20220203,,,,0,2층 190ㅍ 주변시세대비 가장저렴한매물 즉시입주가,"['25년이상', '융자금없는']",공장,1,0.0,"3,420/324","3,420/324",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203329237,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203329237,False,True,37.520832,126.716981,True,나공단공인중개사사무소,,False,False,False,False,,N,20220207
2203319511,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,12/B2,150,SAME,False,"2,000",27869,130716,,20220203,,,,0,"전용40ㅍ 쇼핑몰,공장 창고 사무실 추천","['25년이내', '융자금없는', '역세권', '엘리베이터']",공장,1,0.0,"2,000/150","2,000/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203319511,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203319511,False,True,37.517433,126.719434,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220207
2203374222,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,160,SAME,False,"1,600",1441,330,,20220203,,,,0,"1층 100, 층고 3, 무허가건물","['15년이내', '융자금없는']",공장,1,0.0,"1,600/160","1,600/160",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203374222,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203374222,False,True,37.517833,126.685226,True,신흥공장부동산공인중개사사무소,w5743838,False,False,False,False,,N,20220207
2203345097,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,5/-,250,SAME,False,"2,500",1101,3422,,20220203,,,,0,3층전용125 대형화물카리프트 인승엘베 구비 옥상주차장완비,"['10년이내', '융자금없는', '엘리베이터']",공장,2,0.0,"2,500/250","2,500/250",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203345097,,False,True,,False,False,37.522777,126.702664,True,경인공인중개사사무소,jyj11jjj,False,False,False,False,,N,20220207
2203417657,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,800,SAME,False,"8,000",1963,4396,,20220203,,,,0,,"['10년이내', '융자금적은']",공장,3,0.0,"8,000/800","7,000/636",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203417657,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203417657,False,True,37.52021,126.69025,True,드림부동산공인중개사,,False,False,False,False,,N,20220207
2203322817,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,600,SAME,False,"6,000",3508,6902,,20220203,,,,0,2층 260ㅍ 사무공장창고 분할가능,"['15년이내', '융자금없는', '역세권', '엘리베이터']",공장,1,0.0,"6,000/600","6,000/600",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203322817,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203322817,False,True,37.520711,126.721128,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220207
2203318589,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,06월 13일,75,SAME,False,"1,000",66,66,,20220203,,,,0,"전용20ㅍ,사무실 소형창고 소형공장","['25년이내', '융자금없는', '역세권', '엘리베이터']",지식산업센터,1,0.0,"1,000/75","1,000/75",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203318589,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203318589,False,True,37.517433,126.719434,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220207
2203344169,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,15/B1,110,SAME,False,"1,200",15788,169,,20220203,,,,0,,"['2년이내', '엘리베이터', '화재경보기']",공장,1,0.0,"1,200/110","1,200/110",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203344169,,False,True,,False,False,37.521784,126.721212,True,모아부동산컨설팅공인,5291588,False,False,False,False,,N,20220207
2203319998,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,07월 10일,180,SAME,False,"2,000",164,164,,20220203,,,,0,전용50ㅍ남향 입지좋은 지식산업센터,"['15년이내', '융자금없는', '역세권']",지식산업센터,1,0.0,"2,000/180","2,000/180",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203319998,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203319998,False,True,37.518794,126.720762,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220207
2203459523,대형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,04월 12일,150,SAME,False,"1,500",137,137,남향,20220203,,,,0,"공실임,바닥타일.천정석고보드.벽면칠.LED등교체","['25년이내', '융자금적은', '역세권', '남향']",대형사무실,1,0.0,"1,500/150","1,500/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203459523,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203459523,False,True,37.517433,126.719434,True,우민 공인중개사 사무소,ty4374,False,False,False,False,,N,20220207
2203316134,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,90,SAME,False,900,661,881,,20220203,,,,0,2층 전용 45ㅍ  소평 공장 창고,"['10년이내', '융자금없는']",공장,1,0.0,900/90,900/90,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203316134,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203316134,False,True,37.522913,126.715038,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220207
2203317108,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,10/B1,180,SAME,False,"2,000",17875,86173,,20220203,,,,0,"전용50ㅍ남향 쇼핑몰,공장 창고 사무실 추천","['15년이내', '융자금없는', '역세권', '엘리베이터']",공장,1,0.0,"2,000/180","2,000/180",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203317108,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203317108,False,True,37.518794,126.720762,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220207
2203320901,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,300,SAME,False,"3,000",761,2784,,20220203,,,,0,전용4층 155ㅍ 층고 4m 카리프트有,"['10년이내', '융자금없는', '엘리베이터', '화재경보기']",공장,1,0.0,"3,000/300","3,000/300",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203320901,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203320901,False,True,37.523302,126.712072,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220207
2203329872,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,07월 10일,180,SAME,False,"2,000",164,164,,20220203,,,,0,"전용50ㅍ 사무실겸 제조,창고","['15년이내', '융자금없는', '역세권']",지식산업센터,2,0.0,"2,000/180","2,000/180",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203329872,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203329872,False,True,37.518794,126.720762,True,나공단공인중개사사무소,,False,False,False,False,,N,20220207
2203341090,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,6/-,250,SAME,False,"2,500",5515,429,,20220203,,,,0,대형차진입가능 대형주차장완비 청천동공장2층일부130 임대,"['15년이내', '융자금없는']",공장,1,0.0,"2,500/250","2,500/250",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2203341090,,False,True,,False,False,37.517797,126.708661,True,경인공인중개사사무소,jyj11jjj,False,False,False,False,,N,20220207
2203332323,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,"1,432",SAME,False,"1억 4,320",1790,1395,,20220203,,,,0,"1층공장 392, 사무실 30, 동력 150, 층고5","['15년이내', '융자금없는']",공장,1,0.0,"1억 4,320/1,432","1억 4,320/1,432",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203332323,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203332323,False,True,37.521956,126.719766,True,신흥공장부동산공인중개사사무소,w5743838,False,False,False,False,,N,20220207
2203296645,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,5/B1,50,SAME,False,500,563,3017,,20220203,,,,0,,"['25년이상', '융자금없는']",공장,1,0.0,500/50,500/50,industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2203296645,,False,True,http://land.daara.co.kr/n_link.php?UID=2203296645,False,True,37.522289,126.710819,True,성문공인중개사사무소,tk1003t,False,False,False,False,,N,20220207
2203270978,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,150,SAME,False,"1,500",1274,429,,20220203,,,,0,"2층 130, 층고3, 동력 30, 창고 및 공장, 무허가건물","['25년이상', '융자금없는']",공장,1,0.0,"1,500/150","1,500/150",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203270978,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203270978,False,True,37.519154,126.68897,True,신흥공장부동산공인중개사사무소,w5743838,False,False,False,False,,N,20220207
2203266306,대형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,01월 04일,500,SAME,False,"5,000",370,364,남향,20220203,,,,0,,"['25년이상', '융자금없는', '1층', '주차가능']",대형사무실,1,0.0,"5,000/500","5,000/500",toad,피터팬의 좋은방구하기,http://www.peterpanz.com/rd/rd.php?UID=2203266306,https://new.land.naver.com/outLink?cpId=toad&articleNo=2203266306,True,True,http://www.peterpanz.com/rd/rd.php?UID=2203266306,True,True,37.522881,126.711154,True,이음공인중개사사무소,,False,False,False,False,,N,20220207
2203271041,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,216,SAME,False,"2,160",9911,298,,20220203,,,,0,"1층 90, 대형차량 진입 가능, 인력수급 용이","['25년이상', '융자금없는']",공장,2,0.0,"2,250/225","2,160/216",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203271041,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203271041,False,True,37.520832,126.716981,True,신흥공장부동산공인중개사사무소,w5743838,False,False,False,False,,N,20220207
2203314407,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,DOC,02월 15일,130,SAME,False,"1,300",86,86,,20220203,,,,0,,"['2년이내', '융자금없는', 'CCTV', '베란다']",지식산업센터,1,0.0,"1,300/130","1,300/130",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203314407,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203314407,False,True,37.521784,126.721212,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220207
2203271194,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,230,SAME,False,"2,300",591,429,,20220203,,,,0,"1층 130, 내부 화장실 있음, 층고3, 무허가공장","['15년이내', '융자금없는']",공장,1,0.0,"2,300/230","2,300/230",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203271194,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203271194,False,True,37.519934,126.688481,True,신흥공장부동산공인중개사사무소,w5743838,False,False,False,False,,N,20220207
2203314840,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/B1,130,SAME,False,"1,300",2002,2603,,20220203,,,,0,2층 80ㅍ 저렴한 공장 화물엘베,"['25년이상', '융자금없는', '엘리베이터']",공장,1,0.0,"1,300/130","1,300/130",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2203314840,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2203314840,False,True,37.522165,126.699264,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220207
2201352602,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,SITE,01월 15일,120,SAME,False,"1,200",98,86,,20220114,/20220114_79/land_naver_164215578300575mGN_JPEG/e3033ce1055f45d3e7fd752b7746d51d.JPG,SITE,f130_98,13,지층없는 공장   전용26ㅍ  베란다2.5ㅍ,"['2년이내', '역세권', '1층', '주차가능']",지식산업센터,1,0.0,"1,200/120","1,200/120",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201352602,,False,True,,False,False,37.521784,126.721212,True,모아부동산컨설팅공인,5291588,False,False,False,False,,N,20220207
2201190589,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,SITE,4/-,300,SAME,False,"3,000",4628,9553,,20220114,/20220114_142/land_naver_1642139162691XtkWb_JPEG/0f094240872b195d9eccd1dbd2602bef.JPG,SITE,f130_98,14,준신축급 3층160ㅍ 냉난방완비 화물엘베 갈산역도보5분 부평IC인근   ,"['융자금없는', '역세권', '엘리베이터']",공장,1,0.0,"3,000/300","3,000/300",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201190589,,False,True,,False,False,37.520303,126.719752,True,(주)공단부동산공인중개사사무소,gkdud2459,False,False,False,False,,N,20220207
2201188561,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,SITE,09월 10일,180,SAME,False,"1,000",214,164,,20220113,/20220113_154/land_naver_16420658500972XWYm_JPEG/82c31f131ab3ea346f59f94304bdfc38.JPG,SITE,f130_98,14,지식산업센터전용50ㅍ 삼실인테리어GOOD 씨에5대 갈산역초역세권도보2분,"['융자금없는', '역세권']",지식산업센터,1,0.0,"1,000/180","1,000/180",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201188561,,False,True,,False,False,37.518794,126.720762,True,(주)공단부동산공인중개사사무소,gkdud2459,False,False,False,False,,N,20220207
2201230303,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,SITE,04월 15일,110,SAME,False,"1,100",96,84,,20220113,/20220113_144/land_naver_1642065786820PNQ7a_JPEG/7bc7c520387f5cd2363df810c58b96d5.JPG,SITE,f130_98,10,제이타워3차 6층 공장내 차량진입 및 상하차 가능 ,"['2년이내', '역세권', '주차가능', '엘리베이터']",지식산업센터,1,0.0,"1,100/110","1,100/110",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201230303,,False,True,,False,False,37.521784,126.721212,True,모아부동산컨설팅공인,5291588,False,False,False,False,,N,20220207
2201190891,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,SITE,4/-,,SAME,False,38억,850,1500,,20220113,/20220113_59/land_naver_1642065847491F41DO_JPEG/1dfc07b23d373a6c92b6cff0d39c2637.JPG,SITE,f130_98,15,4차선15m대로변 공장용지250ㅍ건물500ㅍ 전시장및광고효과쵝오부평IC ,[],공장,1,0.0,38억,38억,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201190891,,False,True,,False,False,37.522276,126.708792,True,(주)공단부동산공인중개사사무소,gkdud2459,False,False,False,False,,N,20220207
2201091437,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,SITE,12월 15일,70,SAME,False,"1,000",100,50,북향,20220112,/20220112_197/land_naver_1641994742042e9iIW_JPEG/accf39711e9e4965a8689ff67c38172f.JPG,SITE,f130_98,13,,"['2년이내', '역세권', '관리비10만원이하', '주차가능']",중소형사무실,1,0.0,"1,000/70","1,000/70",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201091437,,False,True,,False,False,37.521784,126.721212,True,모아부동산컨설팅공인,5291588,False,False,False,False,,N,20220207
2202276967,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,OWNER,15/-,110,SAME,False,"1,500",15788,95,,20220120,,,,0,최저가 1층신축공장창고 전용26ㅍ 공장차량진출입가 층고5.6m 부평IC ,['융자금없는'],공장,1,0.0,"1,500/110","1,500/110",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202276967,,False,True,,False,False,37.521784,126.721212,True,(주)공단부동산공인중개사사무소,gkdud2459,False,False,False,False,,N,20220207
2202282077,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,OWNER,15/-,,SAME,False,"2억 9,500",15788,95,,20220120,,,,0,지식산업센터 전용26ㅍ 분양52ㅍ 공장안차량진출입주차가 소형공장전자쇼핑몰,[],공장,1,0.0,"2억 9,500","2억 9,500",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202282077,,False,True,,False,False,37.521784,126.721212,True,(주)공단부동산공인중개사사무소,gkdud2459,False,False,False,False,,N,20220207
2202275760,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,OWNER,15/-,,SAME,False,"15억 2,000",15788,95,,20220120,,,,0,신축아파트형공장 상하차쵝오 분양211ㅍ 전용109ㅍ 공장안차량진출입복층가,[],공장,1,0.0,"15억 2,000","15억 2,000",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202275760,,False,True,,False,False,37.521784,126.721212,True,(주)공단부동산공인중개사사무소,gkdud2459,False,False,False,False,,N,20220207
2200961395,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,SITE,04월 10일,140,SAME,False,"1,500",170,131,,20220112,/20220112_212/land_naver_1641950474168A69Dm_JPEG/ec5fb2682e6b1d0ee81ddf26227a60d2.JPG,SITE,f130_98,13,"전용40,4층,드라이브인,초역세권,인력수급용이,임대료저렴","['15년이내', '융자금없는', '역세권', '주차가능']",지식산업센터,1,0.0,"1,500/140","1,500/140",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2200961395,,False,True,http://land.daara.co.kr/n_link.php?UID=2200961395,False,True,37.518794,126.720762,True,가공단부동산공인중개사사무소,,False,False,False,False,,N,20220207
2203747679,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,6/-,,SAME,False,98억,1580,4800,,20220205,,,,0,"대형트레일러 진입가능 , 대형리프트 , 5층공장 , 관리최상 , 투자최적","['10년이내', '엘리베이터', '보안', 'CCTV']",공장,2,0.0,100억,98억,R114,부동산114,https://www.r114.com/z/depot/public/ArticleFromNbp.r114?UID=2203747679,,False,True,https://m.r114.com/?_c=redirect&_m=ArticleFromNbp&UID=2203747679,False,True,0.0,0.0,False,성문공인중개사사무소,anys0707,False,False,False,False,,N,20220207
2203808836,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,6/-,400,SAME,False,"4,800",1662,6062,,20220205,,,,0,"6층200,상하차자유로움,옥상주차장,카리프트있음,공장차량진입가,유통창고","['10년이내', '엘리베이터']",공장,1,0.0,"4,800/400","4,800/400",DRAPT,닥터아파트,http://naver.drapt.com/rd.php?UID=2203808836,,False,True,http://m.drapt.com/rd.php?UID=2203808836,False,True,0.0,0.0,False,한국공인중개사사무소,lsych1177,False,False,False,False,,N,20220207
2203809024,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,6/-,700,SAME,False,"8,400",1662,6062,,20220205,,,,0,"1층200,상하차자유로움,옥상주차장,카리프트있음,공장차량진입가,유통창고","['10년이내', '엘리베이터']",공장,1,0.0,"8,400/700","8,400/700",DRAPT,닥터아파트,http://naver.drapt.com/rd.php?UID=2203809024,,False,True,http://m.drapt.com/rd.php?UID=2203809024,False,True,0.0,0.0,False,한국공인중개사사무소,lsych1177,False,False,False,False,,N,20220207
2200973821,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,SITE,14/B1,100,SAME,False,"1,000",4810,85,,20220111,/20220111_68/land_naver_1641896522940SicUg_JPEG/2cfcb39b3dbed82c77ede8a7ebe9343b.JPG,SITE,f130_98,11,신축지산 첫입주 드라이브인시스템으로 6층전용26ㅍ,"['2년이내', '융자금없는', '역세권']",공장,1,0.0,"1,000/100","1,000/100",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2200973821,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2200973821,False,True,37.517124,126.718434,True,나공단공인중개사사무소,,False,False,False,False,,N,20220207
2201792136,지식산업센터,R0,APTHGJ,지식산업센터,E02,지식산업센터,B2,월세,MOBL,01월 10일,70,SAME,False,"1,000",83,42,,20220117,,,,0,1층 깨끗한 사무실 근생건물 매물 사무실겸용,"['15년이내', '융자금없는', '역세권', '1층']",지식산업센터,1,0.0,"1,000/70","1,000/70",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201792136,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201792136,False,True,37.518794,126.720762,True,공단타워공인중개사사사무소,gonddantower,False,False,False,False,,N,20220207
2202042260,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,OWNER,14/B1,95,SAME,False,"1,000",4810,85,,20220119,,,,0,지식산업센터 첫입주 9층전용26ㅍ,"['2년이내', '융자금없는', '역세권']",공장,1,0.0,"1,000/95","1,000/95",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202042260,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2202042260,False,True,37.517124,126.718434,True,나공단공인중개사사무소,,False,False,False,False,,N,20220207
