articleNo,articleName,articleSubName,cpId,cortarNo,tradeBuildingTypeCode,exposeStartYMD,exposeEndYMD,articleConfirmYMD,tradeCompleteYN,totalDongCount,buildingTypeName,articleStatusCode,articleTypeCode,realestateTypeCode,realestateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,verificationTypeName,applyYN,directTradeYN,mapLocationIndicationYn,latitude,longitude,location,pnu,cityNo,cityName,divisionName,sectionName,realtorId,walkingTimeToNearSubway,grandPlanList,detailAddress,etcAddress,exposureAddress,virtualAddressYn,roomCount,bathroomCount,householdCount,moveInTypeCode,moveInTypeName,moveInPossibleYmd,monthlyManagementCost,buildingName,buildingTypeCode,articleFeatureDescription,detailDescription,parkingCount,parkingPossibleYN,duplexYN,floorLayerName,hasBuildingUnitInfo,lawUsage,tagList,isInterest,isFalseHoodDeclared,isBlockFalseHood,detailAddressYn,isComplex,isOwnerTradeCompleted,currentUsage,recommendUsage,electricPowerTypeCode,electricPowerTypeName,moveInDiscussionPossibleYN,jibunAddressExposureYn,nnhscpPlanBildNo
2203410427,공장,,industry,2824510400,BILD,20220203,20220305,20220203,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5286336,126.7489171,,2.8245104001012803e+18,2800000000,인천시,계양구,서운동,,0,,,일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,,,E0201,"1층 150ㅍ, 2층 290ㅍ,분할가능","본물건은 서운산단 입구 일문주택 공장으로 일반 공장용으로 사용이 가능함.


신 서운산단내 물량 다수보유 

물류작업하기 좋은 앞마당 넓은 1층 200평  층고 7M, 2층 250평 층고5.5M, 2층 300평 층고 5M 분할가능물건 등

본 물량 이 외 평수별로 50평/100평/200평/300평/500평/1000평이상

공장, 사무실, 지식인산업센터,상가 많은 매물 보유 하고있습니다.

급매 물건 다수 보유하고 있으며, 투자,신축공장,신축지산분양상담 환영합니다.

책임/성실/비밀 중개 약속드립니다.

개인블로그 안내 

https://blog.naver.com/beat6329



가공단부동산 대표 변영섭 032-522-1777

담당 소속공인중개사 최강민 010-6347-4329",5.0,,N,단층,False,공장,"25년이상,융자금없는,엘리베이터,인터폰",False,False,False,N,False,False,,,,,협의가능,N,
2204187033,공장 신축1층공장,,R114,2824510400,BILD,20220209,20220311,20220209,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5348648,126.757456,,2.82451040010213e+18,2800000000,인천시,계양구,서운동,anys0707,0,,,,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,신축1층공장,E0201,"컨테이너차량진입 , 공장앞마당여유 , 1층위치 , 대형리프트 . 주차여유","============================================
본 공장은 아직 거래되지 않은 100% 실매물로 항시 보실수있습니다
============================================
◈ 첫입주하는 신축공장으로 임대평수340평입니다
◈ 대형트레일러가 정차하여 화물승하가 가능합니다
◈ 1층에 위치한공장으로 층고여유 있습니다
◈ 보증금14500만원 월1450만원
◈ 주차8대이상 가능합니다 

서운산업단지내 임대공장 최다보유중입니다
비공개 급매물등 미처인터넷홍보가 안된
임대공장등을 다량보유하고 있습니다
항상 최선을 다한다는 마음자세로
최적의 공장을 안내드리겠습니다
032-678-8044",7.0,,N,단층,False,공장,"2년이내,융자금적은,엘리베이터,보안",False,False,False,N,False,False,,,,,,,
2204078317,공장,,industry,2824510400,BILD,20220208,20220310,20220208,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5294545,126.7582719,,2.82451040010148e+18,2800000000,인천시,계양구,서운동,seounre,0,,,1층 일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,20220110,,,E0201,1층 80 가설건축물 층고8미터 창고 건물,"1층 80평   층고6미터 ,호이스트 있음

물류창고  추천",2.0,,N,단층,False,창고시설,"25년이내,융자금없는",False,False,False,N,False,False,,,,,,N,
2204118184,공장,,industry,2824510400,BILD,20220208,20220310,20220208,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5297326,126.7583904,,2.82451040010148e+18,2800000000,인천시,계양구,서운동,seounre,0,,,148-55 1층일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,,,E0201,1층 36  물류창고  추천,1층  천막창고 36 으로   물류창고 나 자재보관 장소  추천,1.0,,N,단층,False,제2종 근린생활시설,"25년이내,융자금없는",False,False,False,N,False,False,,,,,,N,
2203984895,공장 진성공업사,,SERVE,2824510400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5337876,126.7547528,,2.82451040010214e+18,2800000000,인천시,계양구,서운동,a6717600,0,,,1층 101호,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,진성공업사,E0201,,"★★★★★ 특징 ★★★★★ 
▶완전신축 
▶서운산업단지내 공장 1층309p 
▶동력충분함 
▶차량진출입 편리합니다. 
▶전용주차장구비 

※※※※※삼원부동산※※※※※ 
☎032-671-7600 대표 010-5402-0500로 연락주시면 자세한 상담 해드리겠습니다. 
",0.0,,N,단층,False,공장,"2년이내,융자금없는",False,False,False,N,False,False,,,,,,,
2203840291,공장 2층350평신축공장,,R114,2824510400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5331793,126.7546435,,2.82451040010216e+18,2800000000,인천시,계양구,서운동,anys0707,0,,,,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,2층350평신축공장,E0201,"컨테이너차량 , 정차가능 , 첫입주신축공장 , 대형리프트 , 층고여유","============================================
본 공장은 아직 거래되지 않은 100% 실매물로 항시 보실수있습니다
============================================
◈첫입주하는 신축공장으로 임대평수340평입니다
◈대형트레일러가 정차하여 화물승하가 가능합니다
◈2층에 위치한공장으로 층고여유 있습니다
◈보증금8000만원 월800만원

서운산업단지내 임대공장 최다보유중입니다
비공개 급매물등 미처인터넷홍보가 안된
임대공장등을 다량보유하고 있습니다
항상 최선을 다한다는 마음자세로
최적의 공장을 안내드리겠습니다
032-678-8044",4.0,,N,단층,False,공장,"2년이내,융자금적은,엘리베이터,CCTV",False,False,False,N,False,False,,,,,,,
2203850223,공장,,NEONET,2824510400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5331793,126.7546435,,2.82451040010216e+18,2800000000,인천시,계양구,서운동,6646008,0,,,3층전체,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,3층1107㎡ 카리프트 승객ele 있어요 대형차출입가능합니다,3층1107㎡ 카리프트 승객ele 있어요 대형차출입가능합니다 4층추가임대가능합니다,20.0,,N,단층,False,공장,"2년이내,융자금없는",False,False,False,N,False,False,공장,공장,,,협의가능,,
2203849825,공장,,NEONET,2824510400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5350953,126.7567303,,2.82451040010213e+18,2800000000,인천시,계양구,서운동,6646008,0,,,1층중 일부101호,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,1층330㎡ 층고약6미터 호이스트 있습니다 대형차출입가능합니다,1층330㎡ 층고약6미터 호이스트 있습니다 대형차출입가능합니다,60.0,,N,단층,False,공장,"2년이내,융자금없는",False,False,False,N,False,False,공장,공장,,,협의가능,,
2203522147,공장 서운산업단지 2층신축공장 ,,R114,2824510400,BILD,20220204,20220306,20220204,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.532721,126.7565573,,2.82451040010217e+18,2800000000,인천시,계양구,서운동,anys0707,0,,,,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,서운산업단지 2층신축공장 ,E0201,"대형트레일러진입 ,  서운산단내신축공장 , 층고5,5m ,  카리프트","============================================
본 공장은 아직 거래되지 않은 100% 실매물로 항시 보실수있습니다
============================================
▶임대평수 260평 , 신축공장입니다  
▶카리프트및 인승용 엘레베이터가 설치되어 있습니다
▶2층위치 ,  대형트레일러 공장앞 마당 승하차 가능
▶보증금6000만원 월600만원 , 층고5.5m

인천서운산업단지내  임대공장 최다보유중입니다 
비공개 급매물등 미처인터넷홍보가 안된 
임대공장등을 다량보유하고 있습니다 
항상 최선을 다한다는 마음자세로 
최적의 공장을 안내드리겠습니다 
032-678-8044",5.0,,N,단층,False,공장,"2년이내,융자금적은,엘리베이터,보안",False,False,False,N,False,False,,,,,,,
2203588834,공장,,industry,2824510400,BILD,20220204,20220306,20220204,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5261907,126.7510123,,2.82451040010129e+18,2800000000,인천시,계양구,서운동,seounre,0,,,1층 일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,,,E0201,"1층 25 로 소형창고,  창고 앞 화물차 주차 편리",1층 25P  천막창고   대형차 진출입  가능,3.0,,N,단층,False,창고시설,"10년이내,융자금없는",False,False,False,N,False,False,창고,창고,,,,N,
2203503023,공장,,industry,2824510400,BILD,20220203,20220305,20220203,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5303877,126.7548406,,2.82451040010149e+18,2800000000,인천시,계양구,서운동,seounre,0,,,2층전체,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,20220228,,,E0201,"2층 60 공장으로 전자제품 조립 공장 추천 ,화물리프터 유","2층 60P으로  쇼핑몰 창고 사무실  , 전자제품 조립공장  추천",2.0,,N,단층,False,공장,"10년이내,융자금없는",False,False,False,N,False,False,"공장,창고",,,,,N,
2203276631,공장 공장,,DRAPT,2824510400,BILD,20220203,20220305,20220203,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5350953,126.7567303,,2.82451040010213e+18,2800000000,인천시,계양구,서운동,lsych1177,0,,,2층201호,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,210000.0,공장,E0201,"2층121,층고3m,사무실,전기전자조립공장 추천,인승엘레베이터","* 2층121p,
* 층고3m,
* 사무실,전기전자조립공장 추천,
* 인승엘레베이터,주차장널널",2.0,,N,단층,False,공장,2년이내,False,False,False,N,False,False,공장,공장,2.0,25-50,,,
2203276609,공장 공장,,DRAPT,2824510400,BILD,20220203,20220305,20220203,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5294545,126.7582719,,2.82451040010148e+18,2800000000,인천시,계양구,서운동,lsych1177,0,,,1층일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,160000.0,공장,E0201,"1층80 천막 , 층고6m, 호이스트있음, 창고, 기계가공추천","* 1층80(천막),
* 층고6m,
* 호이스트있음,
* 창고, 기계가공추천",3.0,,N,단층,False,제2종 근린생활시설,25년이내,False,False,False,N,False,False,창고,"창고, 기계가공공장",2.0,25-50,,,
2203276602,공장 공장,,DRAPT,2824510400,BILD,20220203,20220305,20220203,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5331804,126.7565555,,2.82451040010217e+18,2800000000,인천시,계양구,서운동,lsych1177,0,,,2층일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,20220331,706000.0,공장,E0201,"서운산단내2층353,층고5m,대형차차량진입가능, 화물승강기, 장비,","* 서운산단내2층353,층고5m
* 대형차차량진입가능, 화물승강기,
* 장비,전장품조립,
* 전력풍부,",5.0,,N,단층,False,공장,2년이내,False,False,False,N,False,False,공장,공장,3.0,50-100,,,
2202727277,상가건물 호은빌딩,,SERVE,2824510400,BILD,20220125,20220224,20220125,N,0,,R0,D04,GM,건물,A1,매매,DOC,,N,N,Y,37.5371221,126.7456963,,2.8245104001018e+18,2800000000,인천시,계양구,서운동,baren11,0,,,건물전체,인천시 계양구 서운동,N,-,-,6.0,MV001,즉시입주,NOW,0.0,호은빌딩,,2010년 준공된 엘리베이터있는 올근생 꼬마상가건물,"바른부동산공인중개사사무소  
개설등록번호: 41190-2021-00005
대표: 김  형  주 
 
성실, 신속, 정확하고 안전한 중개사로써 고객의 재산과 
인연을 소중하게 생각하겠습니다. 
부천.인천 APT 오피스텔 빌라등 매매.전세.월세 다양한 매물 보유중입니다.
궁금하신 사항은 문의 주시면 성실하게 설명해 드리겠습니다.

위치 : 서운동 주택단지내 
조건 :    매매 22억 
입주조건 : 협의가능

※ 2010년 준공된 엘리베이터있는 올근생 꼬마상가건물

다양한 상가,사무실 보유중 매매,임대 접수 언제든 연락주세요.
",4.0,,N,단층,False,제2종 근린생활시설,15년이내,False,False,False,N,False,False,2종근린생활시설,,,,,,
2202728084,중소형사무실 호은빌딩,,SERVE,2824510400,SPOFC,20220125,20220224,20220125,N,0,중소형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,Y,37.5371221,126.7456963,,2.8245104001018e+18,2800000000,인천시,계양구,서운동,baren11,0,,,4층,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,20220330,100000.0,호은빌딩,D0102,서운동 엘베있는 남향 4층 단독 사무실 주변환경쾌적,"바른부동산공인중개사사무소  
개설등록번호: 41190-2021-00005
대표: 김  형  주 
 
성실, 신속, 정확하고 안전한 중개사로써 고객의 재산과 
인연을 소중하게 생각하겠습니다. 
부천.인천 APT 오피스텔 빌라등 매매.전세.월세 다양한 매물 보유중입니다.
궁금하신 사항은 문의 주시면 성실하게 설명해 드리겠습니다.

위치 : 서운동
조건 :  2000/100
입주조건 : 협의가능

※ 서운동 엘베있는 남향 4층 단독 사무실 주변환경쾌적

다양한 상가,사무실 보유중 매매,임대 접수 언제든 연락주세요.
",4.0,Y,N,단층,False,제2종 근린생활시설,"15년이내,융자금없는,관리비10만원이하,주차가능",False,False,False,N,False,False,,,,,,,
2202174316,중소형사무실,,industry,2824510400,SPOFC,20220120,20220219,20220120,N,0,중소형사무실,R0,D01,SMS,사무실,B2,월세,OWNER,소유자,N,N,N,37.5371221,126.7456963,,2.8245104001018e+18,2800000000,인천시,계양구,서운동,seounre,0,,,4층,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,20220115,,,D0102,"쇼핑몰사무실,건축사무실  추천",,2.0,Y,N,단층,False,제2종 근린생활시설,"15년이내,융자금없는,주차가능,엘리베이터",False,False,False,N,False,False,,,,,,N,
2202413182,공장,,SERVE,2824510400,BILD,20220122,20220221,20220122,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5327205,126.7574636,,2.82451040010217e+18,2800000000,인천시,계양구,서운동,gonddantower,0,,,1층 일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,신축2층 층고6 전용350. 마당넓음 제조공장 추천,"●전용350P
●층고 6m 
●공실 즉시입주가능 
●주변입지조건 좋음 
●대형차 진입용이하며 마당넓음



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",10.0,,N,단층,False,공장,"2년이내,융자금없는",False,False,False,N,False,False,공장창고,공장창고,3.0,50-100,,,
2202326420,대형사무실,,SERVE,2824510400,SPOFC,20220121,20220220,20220121,N,0,대형사무실,R0,D01,SMS,사무실,A1,매매,DOC,,N,N,Y,37.53368,126.755674,,2.82451040010214e+18,2800000000,인천시,계양구,서운동,leaders9767,0,,,503호,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,,D0101,,"사무실추천,전용면적17평(3개호실),18평,25평으로 5개호실구성 분할매매가능",2.0,N,N,단층,False,업무시설,"4년이내,남향",False,False,False,N,False,False,,,,,,,
2202402842,지식산업센터,,SERVE,2824510400,ROOM,20220121,20220220,20220121,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5319769,126.7532441,,2.82451040010222e+18,2800000000,인천시,계양구,서운동,,0,,,501호,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,600000.0,,E0203,코너에 뷰가좋음,,460.0,Y,N,단층,False,공장,"2년이내,융자금없는,주차가능,총5층",False,False,False,N,False,False,,,,,협의가능,,
2202367469,지식산업센터,,industry,2824510400,ROOM,20220121,20220220,20220121,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5319769,126.7532441,,2.82451040010222e+18,2800000000,인천시,계양구,서운동,jtower5055,0,,,521호,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,,,E0203,전용28 서운산업단지 신축 지식산업센터,"▣ 전용 약 28평
▣ 신축건물
▣ 서운산업단지
▣ 드라이브인 시스템, 호실 앞 주차 가능
▣ 층고 높음",2.0,Y,N,단층,False,공장,"2년이내,융자금없는,주차가능,총5층",False,False,False,N,False,False,,,,,,N,
2203013623,빌딩,,SERVE,2824510400,BILD,20220127,20220226,20220127,N,0,빌딩,R0,D03,GM,건물,A1,매매,DOC,,N,N,N,37.5375578,126.7460775,,2.82451040010178e+18,2800000000,인천시,계양구,서운동,nancy11222,0,,,경남아너스빌상가 전체 101호,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,,D0301,,"- 안녕하세요~  인천. 부천 전지역 건물.빌딩 매매전문 원탑부동산입니다...

- 아파트와 빌라 등 주거지역 밀집 지역의 아파트 정문 사거리 코너에 위치한 어린이집입니다..

- 아파트 상가동을 어린이집으로 리모델링 하여 운영한지 7년 되었으며, 어린이집 또는 기타 노유자 시설로 사용할 고객님께 추천합니다..

&lt;건물현황&gt;
- 소재지 : 인천시 계양구 서운동
- 건축면적 : 43.7평
- 연면적 : 131.2평
- 지상 3층 구조 (현 어린이집 운영중)
- 건축년도 : 2007년 9월

- 매매가 : 14억

● 홈페이지 : 네이버에서 인천건물매매 검색하셔서 홈페이지       www.인천건물매매.net 으로 들어오시면 금액대별, 지역별로 다양한 매물 보실수 있습니다.


**  저희 부동산은 허위 매물 없이 정확하고 확실한 매물만을 광고하고 있으며, 이 외에도 다수의 매물 확보하고 있으니 투자금액 상관없이 상담 주시면 고객님의 조건에 맞는 매물 최대한 찾아드리도록 노력하겠습니다..

담당자 : 이미영 032-321-3471 / 010-5797-5133 / 41190-2019-00113
",0.0,,N,단층,False,노유자(幼者: 노인 및 어린이)시설,15년이내,False,False,False,N,False,False,,,,,,,
2202156890,중소형사무실,,SERVE,2824510400,SPOFC,20220120,20220219,20220120,N,0,중소형사무실,R0,D01,SMS,사무실,B2,월세,DOC,,N,N,Y,37.5304719,126.7558167,,2.82451040010149e+18,2800000000,인천시,계양구,서운동,dormito2021,0,,,302호,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,70000.0,,D0102,현공실 즉시입주가,,1.0,Y,N,단층,False,제2종 근린생활시설,"10년이내,융자금적은,관리비10만원이하,주차가능",False,False,False,N,False,False,,,,,,,
2202793170,공장 공장,,DRAPT,2824510400,BILD,20220126,20220225,20220126,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5331804,126.7565555,,2.82451040010217e+18,2800000000,인천시,계양구,서운동,lsych1177,0,,,1층일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,20220331,706000.0,공장,E0201,"서운산단내1층353,층고8m,대형차차량진입가능, 기계가공, 장비,","* 서운산단내신축공장
* 1층353,층고8m
*  대형차차량진입가능, 
* 기계가공, 장비,전장품조립,
*  전력풍부,",5.0,,N,단층,False,공장,2년이내,False,False,False,N,False,False,공장,공장,4.0,100-1000,,,
2202793125,공장 공장,,DRAPT,2824510400,BILD,20220126,20220225,20220126,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5362237,126.7521817,,2.82451040010208e+18,2800000000,인천시,계양구,서운동,lsych1177,0,,,비동2층일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,1008000.0,공장,E0201,"서운산단내2층336,층고5m,대형차차량진입가능, 카에레베이터, 장비,","* 서운산단내 신축공장
* 2층336,층고5m
*,대형차차량진입가능, 카에레베이터,
* 장비,전장품조립,
* 전력풍부,",5.0,,N,단층,False,공장,2년이내,False,False,False,N,False,False,공장,공장,3.0,50-100,,,
2202793030,공장 공장,,DRAPT,2824510400,BILD,20220126,20220225,20220126,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5342574,126.7578429,,2.82451040010215e+18,2800000000,인천시,계양구,서운동,lsych1177,0,,,3층일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,공장,E0201,"서운산단신축3층300. 층고4m,카에레베이터 옥상주차 , 전기전자조립추천","*서운산단 신축공장
* 3층300. 
* 층고4m,
* 카에레베이터(옥상주차),
* 전기전자조립추천",3.0,,N,단층,False,공장,2년이내,False,False,False,N,False,False,공장,공장,3.0,50-100,,,
2202792689,공장 공장,,DRAPT,2824510400,BILD,20220126,20220225,20220126,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5331834,126.7580173,,2.82451040010217e+18,2800000000,인천시,계양구,서운동,lsych1177,0,,,1층전체,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,20221231,0.0,공장,E0201,"1층430,층고7m,크레인3톤,장비제작,기계가공공장추천","* 1층430,
* 층고7m,
* 크레인3톤,
* 장비제작,기계가공공장추천",10.0,,N,단층,False,공장,2년이내,False,False,False,N,False,False,공장,"기계가공공장,장비제작",4.0,100-1000,,,
2202792952,공장 공장,,DRAPT,2824510400,BILD,20220126,20220225,20220126,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5258635,126.7470001,,2.82451040010055e+18,2800000000,인천시,계양구,서운동,lsych1177,0,,,건물전체,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,20220228,533000.0,공장,E0201,"통건물임대, 천막건물80별도있음, 앞마당넓고 대로변접근성좋음.연면적267","* 통건물임대, 천막건물80별도있음,
* 앞마당넓고 대로변접근성좋음.
* 연면적267, 3층건물,
* 대형화물승강기",20.0,,N,단층,False,제2종 근린생활시설,25년이내,False,False,False,N,False,False,공장,공장,4.0,100-1000,,,
2202792637,공장 공장,,DRAPT,2824510400,BILD,20220126,20220225,20220126,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5348658,126.7537407,,2.82451040010212e+18,2800000000,인천시,계양구,서운동,lsych1177,0,,,1층일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,20220530,250000.0,공장,E0201,"1층100, 층고8m, 대형차진입가,호이스트3톤,기계가공,장비제작","* 1층100p, 층고8m,
* 대형차진입가,호이스트3톤,
* 기계가공,장비제작,영상통신장비추천",1.0,,N,단층,False,공장,4년이내,False,False,False,N,False,False,공장,공장.,3.0,50-100,협의가능,,
2202768833,공장,,R114,2824510400,BILD,20220125,20220224,20220125,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5327238,126.758019,,2.82451040010217e+18,2800000000,인천시,계양구,서운동,anys0707,0,,,(주)셀텍월드1동,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,"대형트레일러진입 , 1톤탑차카리프트 , 2층공장 , 완전신축","============================================
본 공장은 아직 거래되지 않은 100% 실매물로 항시 보실수있습니다
============================================
◆1톤 탑차가 진입가능한 카리프트 설치되어 있습니다
◆완전 신축공장으로 공장 상태 최상이며 즉시 입주 가능합니다
◆임대평수 300평으로 층고높으며 공장 활용도 우수합니다
◆보증금6500만원 월650만원 임대료 책정되었습니다 

서운산업단지내 임대공장 매물 최다보유 
인터넷 홍보가 어려운 비공개 급매물등을
다량 보유하고 있습니다 정직과 신뢰를 바탕으로 
신속하고 정확한 정보만을 제공하겠다고 약속드립니다
032-678-8044",5.0,,N,단층,False,공장,"2년이내,융자금적은,CCTV",False,False,False,N,False,False,,,,,,,
2202726467,공장,,R114,2824510400,BILD,20220125,20220224,20220125,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5294545,126.7582719,,2.82451040010148e+18,2800000000,인천시,계양구,서운동,anys0707,0,,,,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,,"============================================
본 공장은 아직 거래되지 않은 100% 실매물로 항시 보실수있습니다
============================================
■지하없는1층공장으로 임대평수 90평입니다 
■층고5.5m로 창고시설및 다양한 업종 입점가능합니다 
■시세보다 월등히 저렴한 임대료가 책정되었습니다 
■보증금2500만원 월250만원

인천과 부천지역 공장 , 공장건축 시행전문으로 인터넷 홍보가 어려운 비공개 급매물등을
다량 보유하고 있습니다 정직과 신뢰를 바탕으로 신속하고 정확한 정보만을
제공하겠다고 약속드립니다
032-678-8044",4.0,,N,단층,False,공장,"25년이내,융자금적은",False,False,False,N,False,False,,,,,,,
2201815665,공장,,bizmk,2824510400,BILD,20220117,20220216,20220117,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5362237,126.7521817,,2.82451040010208e+18,2800000000,인천시,계양구,서운동,jyj11jjj,0,,,2층일부,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,서운산단 신축공장 2층전용336 화물승강기3t 주차편리 동력충분,"서운산단 신축공장 2층임대입니다.
대형차진입가능하고 주차편리함
2층전용 336평 
화물승강기 3t, 동력충분
엘리베이터,화물승강기 구비
화장실 남여 구분되어있음

★ 자세한 문의사항은 연락주시면 상세히 답변드리겠습니다
★ 공장임대,매매 매물접수 환영합니다.
★ 경인공인중개사사무소 032)575-6777, 010-9331-0192
홈페이지 http://jjo11.kmswb.kr/ 
블로그 https://blog.naver.com/jjo1975121",0.0,,N,단층,False,공장,"2년이내,융자금없는",False,False,False,N,False,False,,,,,,,
2202425833,공장,,R114,2824510400,BILD,20220122,20220221,20220122,N,0,공장,R0,E02,GJCG,공장/창고,A1,매매,DOC,,N,N,N,37.5371748,126.7581431,,2.82451040010209e+18,2800000000,인천시,계양구,서운동,anys0707,0,,,나동,인천시 계양구 서운동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,"대형트레일러진입 , 물류창고추천 , 점진적인 지가상승 , 투자강력","============================================
본 공장은 아직 거래되지 않은 100% 실매물로 항시 보실수있습니다
============================================
▣대지199평 건평298평으로 준신축급 공장입니다
▣대형 물류창고로 추천하며 일반공장도 사용가능합니다
▣대형트레일러 진입가능하며 , 주차15대이상 가능합니다
▣주변 개발호재로 향후10년간 점진적인 지가상승 가능합니다

인천과 부천지역 공장 , 공장건축 시행전문으로 인터넷 홍보가 어려운 비공개 급매물등을
다량 보유하고 있습니다 정직과 신뢰를 바탕으로 신속하고 정확한 정보만을
제공하겠다고 약속드립니다
032-678-8044",10.0,,N,단층,False,공장,"10년이내,엘리베이터,CCTV",False,False,False,N,False,False,,,,,,,
