articleNo,articleName,articleSubName,cpId,cortarNo,tradeBuildingTypeCode,exposeStartYMD,exposeEndYMD,articleConfirmYMD,tradeCompleteYN,totalDongCount,buildingTypeName,articleStatusCode,articleTypeCode,realestateTypeCode,realestateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,verificationTypeName,applyYN,directTradeYN,mapLocationIndicationYn,latitude,longitude,location,pnu,cityNo,cityName,divisionName,sectionName,realtorId,walkingTimeToNearSubway,grandPlanList,detailAddress,etcAddress,exposureAddress,virtualAddressYn,roomCount,bathroomCount,householdCount,moveInTypeCode,moveInTypeName,moveInPossibleYmd,monthlyManagementCost,buildingName,buildingTypeCode,articleFeatureDescription,detailDescription,parkingCount,parkingPossibleYN,duplexYN,floorLayerName,hasBuildingUnitInfo,lawUsage,tagList,isInterest,isFalseHoodDeclared,isBlockFalseHood,detailAddressYn,isComplex,isOwnerTradeCompleted,currentUsage,recommendUsage,electricPowerTypeCode,electricPowerTypeName,moveInDiscussionPossibleYN,jibunAddressExposureYn
2204040681,공장,,bizmk,2823710400,BILD,20220208,20220310,20220208,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5145412,126.704565,,2823710400101790001,2800000000,인천시,부평구,청천동,jyj11jjj,10,,,건물전체,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,단독공장임대 전체연면적1618 부분임대가능함,"대지 1086평
연면적1618평
여러개 동으로 되어있음,
따로 혹은 전체 임대 가능함

★ 자세한 문의사항은 연락주시면 상세히 답변드리겠습니다
★공장매매,임대 매물접수 환영합니다★
★경인공인중개사사무소 032)575-6777, 010-9331-0192
★홈페이지 http://jjo11.kmswb.kr/, 블로그 https://blog.naver.com/jjo1975121",20.0,,N,단층,False,공장,"25년이내,융자금없는",False,False,False,N,False,False,,,4.0,100-1000,협의가능,
2204072658,공장 주생그린,,kairos,2823710400,BILD,20220208,20220310,20220208,N,0,공장,R0,E02,GJCG,공장/창고,A1,매매,DOC,,N,N,Y,37.5168051,126.7058986,,2823710400101740026,2800000000,인천시,부평구,청천동,dlfqjsrk3000,15,,,외 2필지,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,주생그린,E0201,청천동 공장, ,6.0,,N,단층,False,공장,"25년이상,천장에어컨",False,False,False,N,False,False,,,2.0,25-50,협의가능,
2204039724,지식산업센터 부평제이타워3차,,SERVE,2823710400,ROOM,20220208,20220310,20220208,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,A1,매매,DOC,,N,N,Y,37.5217837,126.7212123,,2823710400104260001,2800000000,인천시,부평구,청천동,bpsd33,8,,,"12층 1201호, 1202호",인천시 부평구 청천동,N,-,-,2.0,MV001,즉시입주,NOW,300000.0,부평제이타워3차,E0203,12층 코너 양창의 계양산 전망의 사무실,"부평제이타워3차 지식산업센터의 최상의 호실로서
실입주와 투자하기 좋은 사무실입니다.



부평산단공인중개사사무소
032-650-5881",2.0,Y,N,단층,False,공장,"2년이내,주차가능,천장에어컨",False,False,False,N,False,False,사무실,사무실,,,,
2203916725,공장,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5217418,126.6984258,,2823710400103800007,2800000000,인천시,부평구,청천동,gonddantower,0,,,1층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,1층 전용80ㅍ층고 8M 복층공사완료,"●전용80P  복층공사有
●층고높음
●공실 즉시입주가능 
●사무실되어있음
●주변입지조건 좋음 
마당넓음



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",0.0,,N,단층,False,공장,"25년이상,융자금없는",False,False,False,N,False,False,공장창고,공장창고,2.0,25-50,,
2203917246,공장,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5233189,126.7141672,,2823710400104040021,2800000000,인천시,부평구,청천동,gonddantower,21,,,3층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,3층 준신축급 전용100ㅍ 화물엘베有,"●전용100P 준신축급
●층고 3.5m 
●공실 즉시입주가능 
●주변입지조건 좋음 
●전기여유많음



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",0.0,,N,단층,False,공장,"10년이내,융자금없는,엘리베이터",False,False,False,N,False,False,공장창고사무실,공장창고사무실,4.0,100-1000,,
2203985360,공장 부평제이타워3차,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5217837,126.7212123,,2823710400104260001,2800000000,인천시,부평구,청천동,bbjt337,8,,,1019,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,7000.0,부평제이타워3차,E0201,전용26ㅍ 발코니별도2.5ㅍ 소형신축공장,,,,N,단층,False,공장,"2년이내,엘리베이터,보안,화재경보기",False,False,False,N,False,False,,,2.0,25-50,협의가능,
2203992082,지식산업센터 부평제이타워3차,,SERVE,2823710400,ROOM,20220207,20220309,20220207,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5217837,126.7212123,,2823710400104260001,2800000000,인천시,부평구,청천동,bbjt337,8,,,119,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,5000.0,부평제이타워3차,E0203,1층 전용26ㅍ 베란다2.5ㅍ 중량기계가능 6.5m 가능,,2.0,Y,N,단층,False,공장,"2년이내,1층,주차가능,베란다",False,False,False,N,False,False,,,,,,
2203917029,공장,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5229127,126.7150383,,2823710400104040009,2800000000,인천시,부평구,청천동,gonddantower,18,,,2층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,2층 전용45ㅍ 소형공장 창고 사무실,"●전용45P 
●층고 3.5m 
●공실 즉시입주가능 
●주변입지조건 좋음 
●부평IC부근 화물엘베有
",4.0,,N,단층,False,공장,"10년이내,융자금없는",False,False,False,N,False,False,공장창고사무실,공장창고사무실,2.0,25-50,,
2203916164,지식산업센터,,SERVE,2823710400,ROOM,20220207,20220309,20220207,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5174326,126.7194344,,2823710400104250000,2800000000,인천시,부평구,청천동,gonddantower,5,,,a동 506호 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0203,전용40.수리완료 지식산업센터 사무실겸 공장 추천,"●전용40P 
●층고 3.5m 
●공실 즉시입주가능 
●주변입지조건 좋음 
●대형차 진입용이하며 인력수급원활한지역



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",3.0,N,N,단층,False,공장,"25년이내,융자금없는,역세권",False,False,False,N,False,False,공장 창고 사무실,사무실 창고 소형공장,,,,
2203991775,지식산업센터 부평제이타워3차,,SERVE,2823710400,ROOM,20220207,20220309,20220207,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,A1,매매,DOC,,N,N,Y,37.5217837,126.7212123,,2823710400104260001,2800000000,인천시,부평구,청천동,bbjt337,8,,,525,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,5000.0,부평제이타워3차,E0203,,건물분 부가세별도,3.0,Y,N,단층,False,공장,"2년이내,주차가능,엘리베이터,보안",False,False,False,N,False,False,,,,,,
2203967076,공장,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5223026,126.7187814,,2823710400104270004,2800000000,인천시,부평구,청천동,,13,,,1동 2층일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,2층 전용 200ㅍ 임대료 저렴한 공장,"*부평 ic바로 근처 교통여건 좋은공장
*층고 2.3M 사무실,봉제공장추천
*마당있어 대형차 진입가능
*평당 18000원으로 저렴한임대매물
*대형화물승강기있어 작업시 편리함",,,N,단층,False,공장,"25년이상,융자금없는",False,False,False,N,False,False,,,,,,
2203916368,창고,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,창고,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5189858,126.7061066,,2823710400100070033,2800000000,인천시,부평구,청천동,gonddantower,0,,,1층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0202,1층 물류 창고 최적 층고10m,"●전용100P 
●층고10m 
●공실 즉시입주가능 
●주변입지조건 좋음 
●대형차 진입용이하며 인력수급원활한지역



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",3.0,,N,단층,False,창고시설,"15년이내,융자금없는,화재경보기",False,False,False,N,False,False,공장창고사무실,공장창고사무실,2.0,25-50,,
2203917816,공장,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5230924,126.7205773,,2823710400104370002,2800000000,인천시,부평구,청천동,gonddantower,12,,,4층일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,4층 전용 280ㅍ준신축급 깨끗한 공장,"●전용280P 
●층고 4m 
●공실 즉시입주가능 
●주변입지조건 좋음 
●카리프트有 부평ic바로앞 갈산역 도보 5분
",33.0,,N,단층,False,공장,"10년이내,융자금없는",False,False,False,N,False,False,공장창고사무실,공장창고사무실,3.0,50-100,,
2203984275,공장 부평제이타워3차,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5217837,126.7212123,,2823710400104260001,2800000000,인천시,부평구,청천동,bbjt337,8,,,1210,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,7000.0,부평제이타워3차,E0201,소형사무실 또는 조립 전용9ㅍ 발코니별도,,,,N,단층,False,공장,"2년이내,엘리베이터,보안,화재경보기",False,False,False,N,False,False,,,1.0,25kw이하,협의가능,
2203917492,지식산업센터,,SERVE,2823710400,ROOM,20220207,20220309,20220207,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,A1,매매,DOC,,N,N,Y,37.5174326,126.7194344,,2823710400104250000,2800000000,인천시,부평구,청천동,gonddantower,5,,,A동 117호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0203,지식산업센터 1층 로비 정중앙 입지좋은 매물,"●전용35P 내부상태 매우 깨끗함 3면 통유리창
●층고 3m 
●공실 즉시입주가능 
●주변입지조건 좋음 
●대형지식산업센터 로비 정중앙 매물 
갈산역 연결되어있어 인력수급원활한지역



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",3.0,N,N,단층,False,업무시설,"25년이내,역세권,1층",False,False,False,N,False,False,사무실 영업시설,사무실 영업시설,,,,
2203959526,지식산업센터 부평제이타워3차,,SERVE,2823710400,ROOM,20220207,20220309,20220207,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5217837,126.7212123,,2823710400104260001,2800000000,인천시,부평구,청천동,bbjt337,8,,,1210,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,20220301,7000.0,부평제이타워3차,E0203,소형사무실 전용9ㅍ 발코니 별도,,1.0,Y,N,단층,False,공장,"2년이내,융자금없는,주차가능,엘리베이터",False,False,False,N,False,False,,,,,협의가능,
2203915665,지식산업센터,,SERVE,2823710400,ROOM,20220207,20220309,20220207,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5174326,126.7194344,,2823710400104250000,2800000000,인천시,부평구,청천동,gonddantower,5,,,a동 708호 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0203,전용 80 지식산업센터 인테리어되어잇음 남향 채광좋음,"●전용80P 
●사무실인테리어유 방마다 벽걸이 에어콘있음
●공실 즉시입주가능 
●주변입지조건 좋음 
●갈산역 연결되어있음 



이 외 공장 지식산업센터 상가 평수 층수 다양하게
매물을 보유하고 있습니다. 원하시는 조건을 맞춰드리겠습니다. 
전화 주시면 성실하고 친절하게 상담 드리겠습니다.",6.0,N,N,단층,False,공장,"25년이내,융자금없는,역세권",False,False,False,N,False,False,공장 창고 사무실,공장창고사무실,,,,
2203828269,지식산업센터,,hkdotcom,2823710400,ROOM,20220207,20220309,20220207,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,A1,매매,DOC,,N,N,Y,37.5217837,126.7212123,,2823710400104260001,2800000000,인천시,부평구,청천동,wjdrudah8086,8,,,13-81호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0203,풀옵션 복층형 월세끼고 매매,"정연부동산입니다.
 실사진 실매물 실가격을 약속드립니다.
허위매물이나 미끼매물 없이 픽업부터 계약체결
 그리고 입주까지 신속하고 정확하게 안전한 중개로
 최선을 다 하겠습니다.
어떠한 상담도 늘 감사한 마음으로 상담해 드리겠습니다.
  실사진과함께 정확한 매물 솔직한 마음으로 좋은 집을 소개해주고
   계약체결까지 마무리 하는 정연부동산

※ 공인중개사법 18조 2,3항에 의거하여
   해당 매물은 최초 게재일 당시
   거래가능한 실매물임을 확인하였으나
   광고 내용을 보는 시점에 거래가 완료되었을 수 있으므로 
   유선상으로 확인하시기 바랍니다.
   감사합니다.
   최선을 다 하겠 습니다.",1.0,Y,N,단층,False,숙박시설,"2년이내,주차가능,풀옵",False,False,False,N,False,False,,,,,,
2203888887,공장 남광센트렉스,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5187944,126.7207618,,2823710400104400004,2800000000,인천시,부평구,청천동,,3,,,408-2호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,남광센트렉스,E0201,지식산업센터내 전용40ㅍ으로 저렴한매물,"*인테리어깨끗. 
*주변시세대비 임대료 저렴한 매물
*갈산역주변 교툥여건 아주좋음",0.0,,N,단층,False,공장,"15년이내,융자금없는,역세권,천장에어컨",False,False,False,N,False,False,,,,,,
2203839877,공장 일반공장,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5189858,126.7061066,,2823710400100070033,2800000000,인천시,부평구,청천동,w5743838,0,,,전부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,일반공장,E0201,"1층 72, 2층 23, 층고10, 대형차량 진입용이","* 1층 72p, 2층 23p
* 층고 10m, 동력충분 
* 대형차량 진입 용이, 인력수급 용이


** 그 외, 부평구 및 인천 전 지역에 다양한 면적의 공장 및 창고 매물 있습니다.

             신흥공장부동산 공인중개사사무소
         **  代 032-575-2636 // 010-2362-8981 
",0.0,,N,단층,False,창고시설,"15년이내,융자금없는",False,False,False,N,False,False,일반공장,일반공장,2.0,25-50,,
2203913727,창고 물류창고,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,창고,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5189057,126.7062177,,2823710400100070034,2800000000,인천시,부평구,청천동,suk927766,0,,,건물전체,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,물류창고,E0202,2층단독건물임대1층 물류창고2층 사무실위치좋음,,2.0,,N,단층,False,창고시설,"15년이내,융자금없는",False,False,False,N,False,False,물류창고,,1.0,25kw이하,협의가능,
2203878803,공장,,bizmk,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5213586,126.7195086,,2823710400104260006,2800000000,인천시,부평구,청천동,jyj11jjj,10,,,3층일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,대형차진입  3층380  카리프트 옥상주차장 동력충분,"부평갈산역 인근 공단내 교통편리한 공장임대입니다.
대형차진입 편리한 코너에 위치
★ 3층전용 380평
★ 동력충분
★ 카리프트 옥상진입 주차장구비
★ 임대료 평당2만원(관리비 평당2000원)

★ 자세한 문의사항은 연락주시면 상세히 답변드리겠습니다
★ 공장임대,매매 매물접수 환영합니다.
★ 경인공인중개사사무소 032)575-6777, 010-9331-0192
홈페이지 http://jjo11.kmswb.kr/ 
블로그 https://blog.naver.com/jjo1975121",0.0,,N,단층,False,공장,"15년이내,융자금없는",False,False,False,N,False,False,,,,,,
2203845056,지식산업센터 부평우림라이온스밸리,,bizmk,2823710400,ROOM,20220207,20220309,20220207,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5174326,126.7194344,,2823710400104250000,2800000000,인천시,부평구,청천동,hns8949,5,,,C동 1005호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평우림라이온스밸리,E0203,,"*안녕하세요~ 공장부동산입니다~

*전화주시면 좀더 자세하고 친절하게 상담해드리겠습니다.

*좋은하루되세요~ ^^

* 언제든 전화주세요~ 친절하게 안내드리겠습니다~~ *^^*

* 100% 실제 매물!

* 시세에 맞지 않는 낚시성 물건 NO!~



 공장공인중개사사무소 홈페이지 바로가기 https://blog.naver.com/seoinwon10



",0.0,,N,단층,False,공장,"융자금없는,역세권",False,False,False,N,False,False,공장 사무실,공장 사무실,,,,
2203844836,지식산업센터 부평우림라이온스밸리,,bizmk,2823710400,ROOM,20220207,20220309,20220207,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,Y,37.5174326,126.7194344,,2823710400104250000,2800000000,인천시,부평구,청천동,hns8949,5,,,비동 504호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평우림라이온스밸리,E0203,,"*갈산역 옆에 위치하고 있는 부평우림라이온스밸리  입니다.

*이 외에도 주변 지식산업센터 모든 물건 취급하고 있으니 최대한 원하시는 물건 맞춰드리겠습니다.

*한번 맺은 인연 평생 가져간다는 생각으로 중개해 드리겠습니다.

*고객님들이 한번 거래하면 다시 찾아주는 정도와 진리를 추구하는 공장 부동산입니다.",0.0,,N,단층,False,공장,"융자금없는,역세권",False,False,False,N,False,False,공장 사무실,공장 사무실,,,,
2203903009,공장 부평제이타워3차,,SERVE,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,A1,매매,DOC,,N,N,Y,37.5217837,126.7212123,,2823710400104260001,2800000000,인천시,부평구,청천동,,8,,,745호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평제이타워3차,E0201,신축지식산업센터 7층 전용 26ㅍ,"*갈산역인근 지식산업센터 
*교통편리하여 인력수급용이함
*층고6m 로 내공장 호실앞 주차가능
*내공장,내사무실 가질수있는 기회
",,,N,단층,False,공장,2년이내,False,False,False,N,False,False,,,,,,
2203877929,공장,,bizmk,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.515856,126.7056045,,2823710400101770000,2800000000,인천시,부평구,청천동,jyj11jjj,13,,,3층일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,마당넓고 주차편리 대형차진입 가능 3층전용100 임대,"마당넓고 주차편리한 공장임대
3층전용 100평 임대료 평당20,000원
그외 160평, 180평 임대가능한 매물 있습니다.
임대료 조정협의가능

★ 자세한 문의사항은 연락주시면 상세히 답변드리겠습니다
★ 공장임대,매매 매물접수 환영합니다.
★ 경인공인중개사사무소 032)575-6777, 010-9331-0192
홈페이지 http://jjo11.kmswb.kr/ 
블로그 https://blog.naver.com/jjo1975121",0.0,,N,단층,False,공장,"25년이상,융자금없는",False,False,False,N,False,False,,,,,,
2203893982,공장,,industry,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.521495,126.7183137,,2823710400104270020,2800000000,인천시,부평구,청천동,,11,,,일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,,,E0201,"1층,340,층고7,역세권,전력충분,고속도로진출입용이,마당넓음.","공장 물건의 특성상 모든 물건의 오픈이 어렵습니다.

본 물건 이 외 공장, 사무실, 지식인산업센터,상가 많은 매물 보유 하고있습니다.

급매 물건 다수 보유하고 있으며, 나대지,신축공장,신축지산분양상담 환영합니다.

청천동 지식산업센터(갈산역인근)20평/30평/40평/50평/100평/250평

청천동 1층 125평/200평/320평/400평/500평 이상

2층,3층,4층,5층 100평/200평/300평/400평/500평/1000평 이상

효성동, 작전동 서운동 100평/200평/300평/400평/500평이상 등 많은 물건 보유중입니다.

책임/성실/비밀 중개 약속드립니다.

가공단부동산 대표 변영섭 032-522-1777

담당 소속공인중개사 최강민 010-6347-4329

개인블로그 안내

https://blog.naver.com/beat6329",5.0,,N,단층,False,공장,"10년이내,융자금없는,엘리베이터,화재경보기",False,False,False,N,False,False,공장,공장,4.0,100-1000,협의가능,N
2203878293,공장,,bizmk,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.515856,126.7056045,,2823710400101770000,2800000000,인천시,부평구,청천동,jyj11jjj,13,,,1층일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,마당넓고 주차편리 대형자진입편리 공장임대,"마당넓고 주차편리한 공장임대합니다.
대형차진입 편리하고
1층전용 25평 
임대료 월30,000원
그외 1층제외 100평,160평,180평
평당 20,000원 임대매물 있습니다.

★ 자세한 문의사항은 연락주시면 상세히 답변드리겠습니다
★ 공장임대,매매 매물접수 환영합니다.
★ 경인공인중개사사무소 032)575-6777, 010-9331-0192
홈페이지 http://jjo11.kmswb.kr/ 
블로그 https://blog.naver.com/jjo1975121",0.0,,N,단층,False,공장,"25년이상,융자금없는",False,False,False,N,False,False,,,,,,
2203888963,공장,,bizmk,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,Y,37.5232988,126.7118662,,2823710400104030012,2800000000,인천시,부평구,청천동,s5694600,0,,,3층전부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,신축공장 전용181 고속도로옆 화물용승강기 분할가능,"◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐
청라 중심 대표중개업소
청라 리마 공인중개사 사무소 
─━━━━━━━━━━━━━━━━━━━
인천 청라 전문 공인중개사 사무소로 
여러분의 자산을 소중히 생각합니다. 
작은 상담만 하셔도 성심 성의껏 최선을
다하겠습니다.

한결같은 마음으로 중개합니다.

청라국제도시 대표공인중개사 
청라 리마 공인중개사 사무소
 
찾아오시는길:
청라 센트럴 에일린의뜰 아파트 단지내 
상가 1층
TEL 032-569-4600  
◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐◐",4.0,,N,단층,False,공장,2년이내,False,False,False,N,False,False,,,,,협의가능,
2204191336,공장,,SERVE,2823710400,BILD,20220209,20220311,20220209,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5231558,126.6965854,,2823710400103760012,2800000000,인천시,부평구,청천동,p1154919,0,,,1층 왼쪽,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,1층70ㅍ 씽크대나 간판공장 굿,*일반공장으로도 창고로도 좋습니다,0.0,,N,단층,False,공장,"25년이내,융자금없는",False,False,False,N,False,False,,,,,,
2204191303,공장,,SERVE,2823710400,BILD,20220209,20220311,20220209,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5213867,126.6880791,,2823710400100580025,2800000000,인천시,부평구,청천동,p1154919,0,,,2층 일부,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,,E0201,2층 75ㅍ 조립공장 굿,*2층75평입니다,0.0,,N,단층,False,공장,"25년이내,융자금없는",False,False,False,N,False,False,,,,,,
2204113765,대,,SERVE,2823710400,GRND,20220208,20220310,20220208,N,0,대,R0,E03,TJ,토지,A1,매매,DOC,,N,N,N,37.5228,126.6943317,,2823710400103730012,2800000000,인천시,부평구,청천동,p1154919,0,,,,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,,0.0,,E0308,오피스텔부지 굿,*공장이나 물류창고 신축 좋아요,,,N,단층,False,,,False,False,False,N,False,False,,,,,,
2203841119,공장 부평제이타워3차,,bizmk,2823710400,BILD,20220207,20220309,20220207,N,0,공장,R0,E02,GJCG,공장/창고,B2,월세,DOC,,N,N,N,37.5217837,126.7212123,,2823710400104260001,2800000000,인천시,부평구,청천동,5291588,8,,,134,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평제이타워3차,E0201,제이타워3차1층  분양51 전용29 베란다2.5,"-- 1층 공장 -- 
층고6m  지하층없음
동력25(삼상380) 증설가능
공장내 차량진입가능 상하차 가능
임가공(CNC,머시닝,밀링,범용등 다수) ,기계업종, 식품가공, 광고업,정보통신,  창고 및  도시형업종 모두가능
",2.0,,N,단층,False,공장,"2년이내,베란다",False,False,False,N,False,False,공장,공장,2.0,25-50,,
2203841056,지식산업센터 부평제이타워3차,,bizmk,2823710400,ROOM,20220207,20220309,20220207,N,0,지식산업센터,R0,E04,APTHGJ,지식산업센터,B2,월세,DOC,,N,N,N,37.5217837,126.7212123,,2823710400104260001,2800000000,인천시,부평구,청천동,5291588,8,,,942호,인천시 부평구 청천동,N,-,-,,MV001,즉시입주,NOW,0.0,부평제이타워3차,E0203,제이타워3차9층공장 전용26ㅍ 베란다2.5ㅍ,"층고5m
동력25kw
공장내 차량진입가는 상하차 가능
",939.0,Y,N,단층,False,공장,"2년이내,주차가능,베란다",False,False,False,N,False,False,공장,공장,,,,
2204136329,상가건물,,KAR,2823710400,BILD,20220208,20220310,20220208,N,0,,R0,D04,GM,건물,A1,매매,NONE,,N,N,Y,37.5190287,126.7042172,,2823710400100150002,2800000000,인천시,부평구,청천동,ry15240,0,,,,인천시 부평구 청천동,,-,-,,MV001,즉시입주,20220430,10.0,,,"유동인구,차량통행많고,6천세대 배후건설중,세안고,미래가치굿","세안고
<중개대상물의 표시 · 광고 명시사항 관련정보>
개설등록번호 :28237201500214
입주가능일 :20220430
방향기준 :출입문
건축물용도 :제2종 근린생활시설
사용승인일 :19771212",5.0,,N,단층,False,제2종 근린생활시설,"25년이상,관리비10만원이하",False,False,False,N,False,False,,"음식업,판매업",,,협의가능,
